fullConnected,relu,MNIST,256,singleOut,2,None,256,200,0.0135666666667,[0.013000000000000012, 0.013299999999999979, 0.014399999999999968]
fullConnected,relu,MNIST,256,singleOut,4,None,256,5,0.0139,[0.01419999999999999, 0.013599999999999945, 0.013900000000000023]
fullConnected,relu,MNIST,256,singleOut,4,None,256,10,0.0137333333333,[0.012599999999999945, 0.014299999999999979, 0.014299999999999979]
fullConnected,relu,MNIST,256,singleOut,4,None,256,20,0.0142666666667,[0.014700000000000046, 0.013800000000000034, 0.014299999999999979]
fullConnected,relu,MNIST,256,singleOut,4,None,256,50,0.0134333333333,[0.013399999999999967, 0.013800000000000034, 0.013100000000000001]
fullConnected,relu,MNIST,256,singleOut,4,None,256,100,0.0141333333333,[0.014000000000000012, 0.014499999999999957, 0.013900000000000023]
fullConnected,relu,MNIST,256,singleOut,4,None,256,200,0.0130666666667,[0.013299999999999979, 0.013399999999999967, 0.012499999999999956]
fullConnected,relu,MNIST,1024,probOut,2,0.5,256,5,0.0125,[0.012199999999999989, 0.013399999999999967, 0.011900000000000022]
fullConnected,relu,MNIST,1024,probOut,2,0.5,256,10,0.0125,[0.012900000000000023, 0.0121, 0.012499999999999956]
fullConnected,relu,MNIST,1024,probOut,2,0.5,256,20,0.0126333333333,[0.012700000000000045, 0.013100000000000001, 0.0121]
fullConnected,relu,MNIST,1024,probOut,2,0.5,256,50,0.0125333333333,[0.012700000000000045, 0.012900000000000023, 0.012000000000000011]
fullConnected,relu,MNIST,1024,probOut,2,0.5,256,100,0.0132666666667,[0.013299999999999979, 0.013499999999999956, 0.013000000000000012]
fullConnected,relu,MNIST,1024,probOut,2,0.5,256,200,0.0183333333333,[0.018199999999999994, 0.017700000000000049, 0.019100000000000006]
fullConnected,relu,MNIST,1024,probOut,4,0.5,256,5,0.0132333333333,[0.013900000000000023, 0.0121, 0.013700000000000045]
fullConnected,relu,MNIST,1024,probOut,4,0.5,256,10,0.0136666666667,[0.014299999999999979, 0.013299999999999979, 0.013399999999999967]
fullConnected,relu,MNIST,1024,probOut,4,0.5,256,20,0.0133,[0.012399999999999967, 0.01419999999999999, 0.013299999999999979]
fullConnected,relu,MNIST,1024,probOut,4,0.5,256,50,0.0140666666667,[0.01529999999999998, 0.013499999999999956, 0.013399999999999967]
fullConnected,relu,MNIST,1024,probOut,4,0.5,256,100,0.0153666666667,[0.014800000000000035, 0.015800000000000036, 0.015499999999999958]
fullConnected,relu,MNIST,1024,probOut,4,0.5,256,200,0.0904666666667,[0.08340000000000003, 0.085999999999999965, 0.10199999999999998]
fullConnected,relu,MNIST,1024,singleOut,2,None,256,5,0.0133,[0.012299999999999978, 0.01419999999999999, 0.013399999999999967]
fullConnected,relu,MNIST,1024,singleOut,2,None,256,10,0.0136333333333,[0.013800000000000034, 0.013599999999999945, 0.013499999999999956]
fullConnected,relu,MNIST,1024,singleOut,2,None,256,20,0.0138,[0.014599999999999946, 0.013900000000000023, 0.012900000000000023]
fullConnected,relu,MNIST,1024,singleOut,2,None,256,50,0.0131,[0.012399999999999967, 0.012800000000000034, 0.014100000000000001]
fullConnected,relu,MNIST,1024,singleOut,2,None,256,100,0.0129666666667,[0.013000000000000012, 0.012700000000000045, 0.01319999999999999]
fullConnected,relu,MNIST,1024,singleOut,2,None,256,200,0.0131333333333,[0.01419999999999999, 0.013499999999999956, 0.011700000000000044]
fullConnected,relu,MNIST,1024,singleOut,4,None,256,5,0.0124,[0.012000000000000011, 0.013399999999999967, 0.011800000000000033]
fullConnected,relu,MNIST,1024,singleOut,4,None,256,10,0.0126333333333,[0.013499999999999956, 0.011700000000000044, 0.012700000000000045]
fullConnected,relu,MNIST,1024,singleOut,4,None,256,20,0.0134,[0.014700000000000046, 0.012800000000000034, 0.012700000000000045]
fullConnected,relu,MNIST,1024,singleOut,4,None,256,50,0.0136,[0.013399999999999967, 0.013800000000000034, 0.013599999999999945]
fullConnected,relu,MNIST,1024,singleOut,4,None,256,100,0.0134333333333,[0.013599999999999945, 0.01319999999999999, 0.013499999999999956]
fullConnected,relu,MNIST,1024,singleOut,4,None,256,200,0.0145333333333,[0.013800000000000034, 0.01529999999999998, 0.014499999999999957]
